fingerprint	kind	verdict	date	reason
e8112967f91c32e960b10d453dc42107b129c81a	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: `(TTSubtitleStream*) mpSubtitleType->createSubtitleStream()`; target: `static_cast<TTSubtitleStream*>(...)`; reach: 1 line.
e835924ee03b3089c98986b00b54884edd873838	clone	deliberate	2026-09-03	data/ttavdata.cpp:91-96/96-101 (mpAVList/mpCutList connect wiring) and gui/ttcutpreview.cpp:87-91, gui/ttgotoframedialog.cpp:98-104, gui/ttquickjumpdialog.cpp:1
e85b6c0397efe68c4c695489937557c1170faa31	convention	deliberate	2026-09-03	"gate_ffmpeg_edge_packets.sh:31 `set -euo pipefail`; sources a per-run temp function file (`. ""$WORK/fn.sh""`, line 47) rather than accumulating rc's inline — sam"
e8d5ee96b193096eed03576dd072ecbc7db8ed3a	clone	consolidate	2026-09-03	overlapping window of the same createActions() duplication (audiotreeview/subtitletreeview/videotreeview slice, without cuttreeview). Same finding, same target.
e8d9380ae374a150367654a43dd48a6d95f39b21	tool	deliberate	2026-09-03	"called at gui/ttcurrentframe.cpp:483; the ""keyframe-fast"" vs. plain showFrameAt split is itself explained/documented in ttmpeg2window2.h:62-65 (slider-drag prev"
e987690aa34fb046021bccf32f4017c622666eb0	clone	consolidate	2026-09-05	done 2026-09-05 batch E3 (TTAbortableTask, 717fcf5a): data/ttaudioonlycuttask.cpp:76-115 (cleanUp/abortCleanup/abortNow), data/tth26xcuttask.cpp:90-136, data/ttmuxtask.cpp:80-129 — identical bodies bar class name
e9b5b37254d2714c8a0bbe5f5de87842ed23b867	clone	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: `TTFrameIndexer::parseH264SpsFromExtradata` (ttframeindexer.cpp:162-215, the high-profile scaling-list skip down to `log2_max_fram
e9cca98c4a5b93bd0d3b954c12ec00fb27aa2aba	tool	consolidate	2026-09-12	"stream-open-project-load.md documents this handler's exact internal step order (""setVideoStream → .info re-read → loadExtraFrameIndices → defect dialog … → mpAVList->append → setInitialAudioLoadDone() → VDR pairs …""); th"
e9f99d89abb86d7d9122a434157c73e0fedea0d9	clone	deliberate	2026-09-13	same inspection as above (data/ttavdata.cpp:89-105) — another window over the same connect()-sequence idiom (mpCutList/mpMarkerList wiring). Idiom, one verdict for the class.
ea1d547c5ab1f4c53c1a26f4823c8c1823f721ef	clone	deliberate	2026-09-12	ttsettings.cpp:675-679 (Preview group) vs :682-685 (Search group) — same `beginGroup`/`value`/`endGroup` idiom as above.
ea23894be174cfe206ff3068a425dac514b32b70	clone	deliberate	2026-09-12	3-line prologue of two different regenerate paths
ea2a29ecde66898a2d99aa36faf475e1e4ae6fc7	method-size	consolidate	2026-09-04	five nameable, already comment-labelled responsibility groups in one 212-line function: gather sources (data/ttavdata.cpp:550-574), cluster pass 1 doubled-PTS (
ea484c46df35da20338d65868b605c9a0e109bee	clone	deliberate	2026-09-12	C4, setTabData/getTabData tail vs an unrelated settings page's saveTabData tail — coincidental getter/setter shape.
ea6f9a32e942fbb099be46152262359fb0c4cb8f	tool	deliberate	2026-09-03	ttcut-audiofix.c:425-483 is one tightly-coupled resync/parsing state machine (`pos`, `have_baseline`, `baseline` all interdependent, heavily commented at :409-4
eb0af8d9258d0e740b73bffe06c74b8fc5191a34	clone	consolidate	2026-09-03	generate_mpeg2_576i_fieldpic (326-344) vs generate_mpeg2_576i_fieldpic_duplicate (474-492) are near-identical modulo BASE/SRC names and the pal-generator they f
eb654cb31e92de16cb12e308d781ce6c1e900dd1	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: mechanical const-correctness; target: declare parameter `const TTAVItem*`; reach: 1 signature + call sites, no behavior change.
eb6e98661ff494f834b452b589995abd0ab34546	tool	deliberate	2026-09-12	QString/value bundle getters return by value like the project majority; implicitly shared (run-2 precedent lastError())
ebe6937ce80c90dd3f7722676bdf7b63942458b8	clone	deliberate	2026-09-12	`TTAVItem`/`TTCutProjectData` destructors, member-delete idiom, same as #70.
ec1e098ab263e43e1d47e373c58ab5f55ac5e044	clone	consolidate	2026-09-12	done 2026-09-13 batch E: ttFramePositionText() for TTCurrentFrame and TTCutOutFrame (3504eb3e)
ec7aa2c380553888d6802accd2b6a764d968441c	clone	deliberate	2026-09-12	ttsettings.cpp:382-398 (`setQuickJumpIntervalSec`..`setScreenshotProject`) vs :514-521 (`setExtraFrameClusterGapSec`/`setExtraFrameClusterOffsetSec` + comment header) — both are early-out setter runs, no shared field log
eca3a1d37b51ae23e8606646d53977c55f0d1670	tool	deliberate	2026-09-12	QString/value bundle getters return by value like the project majority; implicitly shared (run-2 precedent lastError())
eca80c10738ab2eeaf0d8afe803344cce5548e1b	clone	documented	2026-09-03	"docs/code-map/ttcut-demux.md:231-234, ""Redundancy / consolidation candidates — ALL RESOLVED 2026-07-12"", item 4: ""Audio property probing → probe_audio_props (AP"
ecb8576ea6de205bd0e37c718ae5f5077f50c041	clone	consolidate	2026-09-05	done 2026-09-05 batch F (ttcut-demux helpers, e0a2d4d4): :1444 (audio-track first PTS) and :2677-2678 (subtitle PTS0) both re-implement the exact `ffprobe -show_entries packet=pts_time -of csv=p=0 FILE | head -1 | tr 
ecbfb6ea7b9582b4ac60c4b716ceafef3f570b07	clone	deliberate	2026-09-12	C7, treeview ctor tail (header/column setup), residual per-view differences on an already-shared base.
ece69955946f7c123f693df45400441174ec4382	tool	consolidate	2026-09-12	same reasoning as #139 — stream-open-project-load.md documents `openAVStreams`'s phases (video discovery → audio discovery+pending maps → subtitle discovery+pending maps → `.info` read → VDR marks → defect-dialog marking
ed5beb4710b5c61d5d04c8e0b9e2c80cb8720dbd	clone	consolidate	2026-09-03	TTAudioTreeView::createActions() (gui/ttaudiotreeview.cpp:246-269), TTCutTreeView::createActions() (gui/ttcuttreeview.cpp:819-843), TTSubtitleTreeView::createAc
ed9958eae8c51b7ebfb3d9773242b2603d6e8b0d	clone	deliberate	2026-09-13	same block, overlapping window; same connect idiom, 45 sites
edea0280a458f6e662c3166104bd86639d5fa81d	convention	consolidate	2026-09-03	extern/tttranscode.h:48-49 — private members `log`, `enc_par` have no prefix while `mEncoder` (same private section, same class) does — genuine within-class leg
edf7e32245aeded70986059f7a0208b4c490bd82	convention	documented	2026-09-03	"common/ttexception.cpp:31-37, `log->fatalMsg(caller, line, msg)` in the 3-arg constructor, is explicitly cited by docs/code-map/smart-cut.md:133 (""the `(file, l"
ee1bd17afaa4240d403d4a2c0cd00cdeb2e609a4	tool	deliberate	2026-09-12	same as #176.
ee21b1ac751eb59565e05f3bc1943cfc9e475888	clone	deliberate	2026-09-04	same-file self-clone; each block (lines 30-93+) sets up `TTMemoryCalibrationStore`/`TTProgressEstimator` for a distinct calibration scenario (cold-start, calibr
ee2f831244162fd28a3ae4624df35efe6ed9c246	clone	consolidate	2026-09-05	done 2026-09-05 batch F (ttcut-demux helpers, e0a2d4d4): the per-segment (`!use_onepass`) ffmpeg-extract-and-concat-entry branch is duplicated between the loop body (:946-957) and the tail (:1007-1010), same shape as 
eea696419054961d0799be9f7c4a19ec68e0f9fd	clone	deliberate	2026-09-03	same accessor-idiom sliding-window artifact as the x7 clone above, one class (TTH265SPS) shifted by one line each match; same reasoning applies.
eee84942f937c05c574ce7a3d0a4aafd5dcae4ec	clone	consolidate	2026-09-04	done 2026-09-04 batch D: identical Annex-B start-code scan + 6-bit HEVC NAL-type extraction ((byte>>1)&0x3F) in probeHevcEncoderSeamSps (extern/ttessmartcut.cpp:3288-3296), transformEnc
eeea200fde9bdb36678dbb5685210f8f36f8e6a9	tool	consolidate	2026-09-12	mechanical scope-reduction, no behavior change; target: move the declaration to its first use; reach: 1-2 lines. | ## Part 2 — extra tasks | ### A. Map-listed redundancy candidates (docs/code-map/stream-open-project-load
eefb6d28fa9dd3695207c6cdecec0f81dd6c8948	clone	deliberate	2026-09-12	`countExtraFramesBefore`'s binary search vs its independent reimplementation in `tools/diag/test_extra_index_rank.cpp` — a diagnostic harness deliberately re-implementing the algorithm as an independent oracle (project c
ef0a5bf0b58a551fe166acc4058e8e128fad83f8	clone	deliberate	2026-09-13	same cluster passes as ttavdata.cpp:587-590 (see there)
ef664a291810ed8c021e80d76a1ce40d406fa5ee	clone	consolidate	2026-09-03	ttmpeg2window2.cpp:518-519 `QRect pmRect = currentPixmapRect(); if (pmRect.isEmpty() || videoWidth <= 0 || videoHeight <= 0) return QRect();` is byte-identical 
ef75f3f0e1f79ed0b51fb0e9f89d46734789ac03	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: every construction site is `new TTCutProjectData(fInfo)` (verified by repo-wide grep) — no implicit-conversion reliance. | target:
ef7e0554362dd2cf5f3ce2fb738d4d9de1cfc896	tool	deliberate	2026-09-03	every construction site uses `new TTMpeg2Decoder(...)` behind a pointer (gui/ttquickjumpworker.cpp:50, extern/tttranscode.cpp:170, data/ttframesearchtask.cpp:60
ef86c104c532515d8e3866ce2210c89701e17867	convention	deliberate	2026-09-03	"avstream/ttheaderlist.cpp:6 carries the ""Originally TTCut"" marker; legacy-file convention split as above."
efa6bad421bdd05780a39be29fd6f60a1cb2563c	tool	deliberate	2026-09-12	gui/ttcutpreview.h:53 declares `void closeEvent(QCloseEvent* event);` as a `QWidget` virtual event-handler override — invoked by Qt's event dispatch via vtable, invisible to cppcheck's static call-graph analysis (briefin
f02fdeac932c8a3cdd54ff0a4e0a93bc6f6367c9	clone	consolidate	2026-09-03	data/ttcutprojectdata.cpp:461-472 (writeAudioSection), :492-511 (writeRepairSection), :519-539 (writeCutSection), :542-561 (writeMarkerSection) — and writeVideo
f0459a8f201f6a7e4b45be8aaac4642db1e30977	clone	consolidate	2026-09-05	done 2026-09-05 ttcut-demux rest pass: same _ffprobe front end (also _probe_pts_extreme)
f05780409fc58585e1563797609aef6136174a60	tool	consolidate	2026-09-03	"build-package.sh:56 `read -p ""Enter changelog description..."" CHANGELOG_MSG || CHANGELOG_MSG=""""` — free-text changelog input, backslash-mangling is a real (if m"
f05acf6528e8b494ac8b0cd9b58c667a957a600e	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: gui/ttcutmainwindow_headless.cpp:63 / gui/ttcutmainwindow.h:145, `void runAutoCutMode(QString projectFile, QString outputPath)` — 
f06956c3f72546b11b0854a5540e5af5bd2f2922	clone	deliberate	2026-09-13	data/ttavdata.cpp:1295-1303 (disconnect exit/aborted; setCurrentAVItem(nullptr); emit readProjectFileAborted) vs 1756-1757 (connect exit/aborted → onCutFinished/onCutAborted) inside otherwise unrelated logic (project-abo
f21ad450956bf00ad0fc60b238a2bd70c6b28423	tool	deliberate	2026-09-12	
f24786a7ebbbe93d75a50f4ca5b4125f8a38bcf6	tool	deliberate	2026-09-12	`#if LIBAVFORMAT_VERSION_INT < AV_VERSION_INT(58, 9, 100)` (extern/ttffmpegwrapper.cpp:103) is standard, correct libav version-guard usage; `AV_VERSION_INT` is defined in `libavutil/version.h`. cppcheck's syntaxError her
f25fdaff57a0feef8056fd50b85455f55a6f1324	clone	consolidate	2026-09-12	"the ""cut i-i"" pairing math (`iPos=(i-1)*2+1`, fetch `item1`/`item2` from the preview cut list) is reimplemented identically in the task's clip-building loop and the GUI's combo-box-label loop; a change to the pairing sch"
f27c128a395785106d11ead6cfd65c5500b10edc	clone	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: C12. gui/ttcutmainwindow.cpp:1386-1389 and gui/ttstreampointwidget.cpp:252-255 both run `for (const QString& v : TTStreamPoint::re
f2c33473242039e12776830b09dfc8af38ed6c4a	clone	deliberate	2026-09-04	early-out setter idiom (ttsettings.cpp:412-484), Detection-Thresholds group setters.
f2cbc7f19fdd7b4008271837881ecc0c20a73aac	clone	consolidate	2026-09-12	"done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: C3, wider window of the onOpenVideoFile/onOpenAudioFile pair. | target/reach: same as the ""455-469"" C3 row."
f2da94c0efd5ed8745587868d4313194c0b98756	tool	deliberate	2026-09-03	called via gui/ttcurrentframe.cpp:244 (itself called from gui/ttcutmainwindow.cpp:1630, :1804) — same cross-file visibility gap as above.
f381859ffb5ca7179dc2e3f7dd374b61c9ff0209	clone	deliberate	2026-09-03	common/ttsettings.cpp:48-88 — Common-Options setter idiom, same as clone x9 (139-163).
f3bfc3920b35baef8b8c8ffecc56908f675b3395	tool	documented	2026-09-04	"docs/code-map/ttcut-demux.md, ""coalesce → assembly"" edge row: ""Rows keep the 4-field CLASSIFIED_FILE shape (src_start src_end gap_ms silence_ms) with src_end =="
f3f93c1281ff2bd16f17c1716b1cb234a13cd568	convention	deliberate	2026-09-03	"extern/tttranscode.cpp:1-6 same ""Originally TTCut (c) 2003-2010"" provenance; the same `/* ////...` section-header comment style recurs consistently at :33-35, :"
f44ad658ae58281d2568c959ea4a4fbd1d7316c9	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: confirmed via repo-wide grep — no call site. | target: remove; reach: 1 line.
f489c77cf0d23131bfa03de674a727cc94c6bd50	file-size	consolidate	2026-09-03	same as the TTCutMainWindow class-size row
f4c2f6414eb0dcd1fba14004300e574fad665728	tool	deliberate	2026-09-12	Qt slot stays non-static next to its siblings (run-2 precedent)
f4e06a3eb25e00d4d5d559a78ae04f7aea1d46a4	tool	consolidate	2026-09-12	"barely over threshold; part of the count is the two duplicated ""avcodec call fails → warningMsg → free context → nullptr"" blocks at 141-147/156-162 (idiom class, see above) plus the 4-line repeated `if (logFFmpegDecoder("
f4e1c078b2e3dc3f1bda447ee1b224614d3c010b	clone	consolidate	2026-09-03	"detect_video_gaps_multifile (ttcut-demux:305-353) and detect_audio_gaps_multifile (ttcut-demux:357-417) duplicate the same ""strip trailing comma → regex-validat"
f50bef06bf0749b2094fd4a29cbc7d9c09f11fed	tool	consolidate	2026-09-12	complexity comes largely from the duplicated decode-loop body shared with `isFrameBlack` (see the 901-963/1015-1077 clone above); extracting `decodeFrameForAnalysis`/`drainDecoderEOF` removes most of the branching counte
f578f5d0322c8fac234f8dc70b2ece4966b844d4	convention	deliberate	2026-09-04	comment style, no structure; older forms remain in place per conventions.md
f5aac9fb688085a3ff52a39a3b8c84d3c20f455b	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: sits inside the block being extracted into `showImportAsStreamPointsWarning` (#31); target: const-qualify (or drop entirely once t
f5c0b036697b898bd57f895a205f29aeedf4421e	clone	deliberate	2026-09-04	detect_audio_gaps (:207-224, PTS-only) vs detect_video_gaps (:251-269, DTS-driven, PTS reported) share the ffprobe|awk shape but differ in the exact dimension t
f655ee3dfc03a2637fa5e2430d6bb1a19d5fec21	clone	deliberate	2026-09-04	same-file self-clone; each of the 6 blocks (lines 27-83) is `{ TTLeadingPicClassifier c(CODEC_HEVC); expect(...); }` instantiating a genuinely different NAL-seq
f6969303109488527b5115e917efdc342763ea4e	clone	consolidate	2026-09-05	done 2026-09-05 batch F (section/AU/grid helpers, e0a2d4d4): ttcut-pts-analyze.c:172-192 (PAT section: table_id check, section_length/CRC→data_len) vs. 211-232 (PMT section, same skeleton, different post-header field layo
f70e2bdfe93b778118bc3e475646a48065a23ab8	tool	deliberate	2026-09-05	shellcheck cannot see the nameref assignment in _parse_fraction; SC2153 disabled at the call with a note
f74cab941feea2478fb80513db5d228fdab39cfa	clone	deliberate	2026-09-04	both scripts define the same `if [ -t 1 ]; then RED=...; else ...; fi` terminal-color block (ttcut-demux:58-70 vs vdr-demux-example.sh:45-56), each with its own
f757aa3633bce06d6ba7c825c6728a3c0bbf8a05	clone	deliberate	2026-09-04	shared `Recorder`/`Event`/`dirEntries`/`clearDir` scaffolding repeated verbatim across the 5 cut-abort harnesses (test_cutsequence_abort.cpp, test_h26xcut_abort
f773d01c929318e2b6f226f9cab9b86d64eeeaea	convention	deliberate	2026-09-12	"file added in the initial 0.52.0 commit (2026-02-07, `a65ccd22`); its header `ttopenaudiotask.h` already carries `//!`, but the `.cpp`'s `/**` function-doc blocks are original TTCut-ng-era content. conventions.md: ""The o"
f7a8634b0cc14737beb8cea1a188b027a69d1621	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: evidence/target/reach: same as #205.
f7aa4a49cd917e3f04ee61f59ddc75b48b993ab2	clone	deliberate	2026-09-12	twin widgets, header declarations; a common base class is a design decision (report block 2, not taken)
f7de4b798e405abec0de21e2496b63474a914d79	clone	deliberate	2026-09-12	"C1, videoWorker/audioWorker wiring tail (overlaps ""1045-1060"" row)."
f88264aac1322e1bef98a5c79efb7c119584ae14	clone	consolidate	2026-09-05	done 2026-09-05 batch F (ttcut-demux helpers, e0a2d4d4): same root cause as row 4 — :1897-1899 sets FRAME_RATE_NUM/DEN, :2158-2160 (`_FR_NUM`/`_FR_DEN`) re-derives the identical current value from `$FRAME_RATE` unnece
